fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
243,0.062286786163911596,0.03190192498989164,0.9014451131382712,0.013001618910965825,2.6949624616742967e-05,0.0020700786810944408
244,0.05886236495471839,0.025056338891596645,0.918634196123146,0.007654904370697597,0.0,2.0524751823441467e-05
245,0.06358397971304743,0.02195308032734416,0.9044870403334453,0.005748120274374843,0.0,2.0605228025295085e-18
246,0.8513378433640653,0.1544111764270638,0.09104250952246652,0.10466011513069431,0.2343568142897558,0.1819210284978927
247,0.8736479924191023,0.1637985686831861,0.06556270032124872,0.1210179084494918,0.23583758162349633,0.24358872145393054
248,0.8784934926243377,0.1840486015194302,0.05005805740755441,0.1507577880599771,0.18450811055132363,0.36547792915248783
249,0.8677805328139285,0.21584582787358486,0.04378336590236732,0.19656087168962605,0.12855362718411933,0.46149277924837795
250,0.8417040809651783,0.2480727220532396,0.0444421840048212,0.24397794830692696,0.11639422514745908,0.5471160597074594
251,0.7891424961277599,0.2993787662536159,0.05271786732871956,0.3046732023302458,0.13875182398191957,0.532248810127649
252,0.7113625705821249,0.3855733919869306,0.052837737790952126,0.3956770232228412,0.1529002146494759,0.45113601261531505
253,0.6258636754137871,0.48108962446090664,0.054540028563823055,0.481099967432842,0.2038639754916941,0.33050459560213563
254,0.544696269804262,0.5434849725220426,0.0763273498619615,0.48882161498261206,0.2518968946953695,0.25704655175490065
255,0.468986986553802,0.5322130142809156,0.1567408592446195,0.4067280876626697,0.2413056045501877,0.1797395225084099
256,0.3749988651711128,0.4623028992854356,0.29651414496404294,0.30234319270879045,0.1532849830140802,0.1266532626491566
257,0.26187371795121067,0.3641470493519942,0.4574178766258158,0.22047912797554337,0.05054045863189191,0.056709567358711056
258,0.16965027277752598,0.2525980309395956,0.6123794976459479,0.1486902849476717,0.010133157681623093,0.0160002252291731
259,0.11583765313716389,0.153556157818108,0.7252621695414261,0.0821896164343236,0.0009476917115849586,0.0017487166750135659
260,0.08955899547011296,0.08774092727351529,0.8092597884496519,0.03704522715138684,4.0705847521476906e-06,8.191768600038641e-05
261,0.09284866497687044,0.06868478928150674,0.825457375594442,0.027993628413298725,5.830403915699691e-07,0.0019010991102862223
262,0.11427772621401158,0.07764307196290052,0.7537998232824674,0.042214836858407975,2.985054475949851e-05,0.012483169899091437
263,0.1302421121850112,0.08361919749799777,0.7352986176751409,0.05361861020799903,0.00016706729921077204,0.01906672619091149
264,0.12345929355223137,0.0759661826941038,0.7576641045131782,0.049488337686476765,0.00019284278967549254,0.01820944054346765
265,0.09171055692822154,0.054400109391678136,0.868913107705199,0.03134704304364778,0.0001719838261135268,0.013119715055611414
266,0.06138129008517839,0.03462422401015105,0.8977542271354413,0.01521975503082449,2.365806741165028e-05,0.0019045390337653894
267,0.04729683643021125,0.021658896975322996,0.917267207831759,0.006843330677392281,0.0,1.844629594259215e-05
268,0.04508372610002957,0.01772908773961251,0.9143607925707301,0.0038719772575845925,0.0,1.8518622655645747e-18
269,0.8815186372656402,0.16720758453085996,0.05960725312335463,0.1297716900289676,0.22321591504090102,0.3827594457450442
270,0.8786223506315248,0.1866498887481914,0.05091783067924723,0.15699855257686868,0.1729670707036733,0.4963426231461066
271,0.8660567030819178,0.21420393603491225,0.047679642400243256,0.20217847249579202,0.1216035329067961,0.5431072522706033
272,0.8536915949976894,0.23131635828727454,0.04556095108597066,0.2293825245207373,0.09718760110988006,0.6119661057339623
273,0.8305432852175583,0.2528846444451045,0.053048667373994135,0.24705902229565993,0.1029796627449838,0.5637651768844368
274,0.7815419043218409,0.3067881441666695,0.05365042778391829,0.29559138380358324,0.11626812608707093,0.48154726463939146
275,0.7079960814481353,0.38761588668337105,0.06173626861255872,0.36973821709194976,0.18264783606471963,0.3666779187067891
276,0.6104520659769742,0.4691043096496377,0.08416982723653843,0.41530391796845895,0.24587348916543453,0.2940145075166605
277,0.5007867016479113,0.48896279053869357,0.16612346216725804,0.3825787725039374,0.23887296984748566,0.21255138637292484
278,0.3777707597890406,0.4325470314302323,0.3288074827883595,0.2934622422139363,0.1471228679472733,0.14825277152628574
279,0.25741627737094036,0.3275974589206359,0.5158813853741382,0.19246541486521052,0.04634725891656326,0.06376617194415396
280,0.17212820543932963,0.20790423678629294,0.6834917183737779,0.10680432208178454,0.00707913689763744,0.012229226671984571
281,0.12493223770604918,0.1158753770895816,0.7817447200365364,0.05160197585099274,0.0003937005919244784,0.0007167888132684766
282,0.09564790846264935,0.0637653307193325,0.8611087939721476,0.024673256701796546,5.830403915697874e-07,1.2051704045649022e-05
283,0.09202785908054104,0.05503907817217166,0.8841376174051102,0.024474084874583395,9.930567674102829e-06,0.0019625202283720515
284,0.10955729249982867,0.07074104396030516,0.8177914875540555,0.042461021454610864,6.551040717209617e-05,0.013210190596219855
285,0.12410854039718332,0.08033395152892063,0.7837826207903899,0.05548732476368075,0.00018659023189575202,0.02043761244134828
286,0.11613846696756773,0.07464708088901813,0.7865364780424601,0.049794600603484805,0.0002086689356671186,0.022607377414118272
287,0.08023374845423975,0.05048212759093473,0.8804570175846973,0.028970983123085842,0.00016424737888562693,0.014153369451760872
288,0.048572335636547365,0.029239518825042766,0.9199017990972158,0.012540882528706186,2.756679159270499e-05,0.002254925141186086
289,0.035520238922640654,0.017607529000719203,0.9296729086050993,0.00571438020680299,0.0,2.9246844301943647e-05
290,0.03653464369104087,0.01545473669663008,0.9245140848606873,0.004224149418084688,0.0,3.010708299841063e-06
291,0.8776088569348633,0.1813632944128089,0.05574156370031846,0.15800084346447454,0.167214467169336,0.5386733752753764
292,0.8794897773849903,0.18772462012370447,0.05056475991474077,0.1703225540058576,0.13814822465278181,0.603761001635354
293,0.871257807122632,0.206724634253881,0.04873357868728903,0.19694131292135705,0.09892479905454221,0.5997578703811896
294,0.8670258153906445,0.21807814101654666,0.04613798891696368,0.20948228946953765,0.07489884571503545,0.6194066565448099
295,0.8548381082311312,0.2328411441758659,0.04913303510428634,0.21960820919737728,0.07879033205609501,0.5508123298301487
296,0.8159780424011289,0.27913559415979355,0.04604374808030912,0.2584939667159582,0.09778655659185473,0.48831462193382535
297,0.747554916147466,0.35478052292604034,0.05391031471959624,0.33086651109866366,0.15787062933884793,0.4191640199068626
298,0.6409560579583903,0.44917276132713596,0.0753537172922809,0.4018649758717448,0.2070463599826152,0.33787570256488575
299,0.5100270856845313,0.49255914340281076,0.15357749410791116,0.40357198657640714,0.1947689201134971,0.22686471925398377
300,0.372993537886321,0.43756972390299353,0.3344695260615038,0.31620396461180184,0.11774818871145504,0.1357608569911866
301,0.25346989554862276,0.3124057063314255,0.5508603569484161,0.18636305651283075,0.038056654519650776,0.055383110090646344
302,0.1764265956614746,0.1740069759551657,0.735270643093154,0.07830283596094041,0.004767124487670141,0.009309096852495063
303,0.13026773124860494,0.0835209878310618,0.8263342229886363,0.027596864485982694,0.0001039082283167752,0.00044442423515177204
304,0.09551404044137923,0.04468365512536143,0.8892619788906306,0.013355585903725351,5.830403915692214e-07,6.762931004004665e-06
305,0.08327640261435194,0.04382472769499775,0.9085640528936517,0.018552991017263605,1.0513608065672725e-05,0.0009468073672185677
306,0.09367761019473331,0.060351049364488804,0.863205536279775,0.03543836259863583,4.969059571085342e-05,0.006783774930563494
307,0.10245157923486672,0.06932901112723712,0.8497909506959459,0.04582813528022015,7.907044630964412e-05,0.008704395576556102
308,0.08924944862244735,0.061920571466560874,0.8655453911768212,0.03864090913640435,7.349764882159333e-05,0.009629521703012605
309,0.054236084975746474,0.039301552090840214,0.9193069299802643,0.019752140697638806,3.469450447270316e-05,0.0038961176843797414
310,0.031857412916331304,0.020691376414892586,0.9435438854839061,0.008355782127688102,1.9176899333050905e-05,0.0017717575330326127
311,0.8718247047570716,0.19277806917028067,0.05084807324065206,0.1884216060666271,0.1271329516463729,0.6241855186119364
312,0.8784588193050318,0.19028681636260034,0.047994586781912624,0.18934293097442612,0.11057249773097512,0.6917048802490184
313,0.8780476968342589,0.19906438326823092,0.045723580819328924,0.19172904211823977,0.0901820182199113,0.679808504738925
314,0.8775359335054842,0.21027581935061754,0.04015368769452561,0.19463044858866416,0.07042712399647119,0.6411240155273216
315,0.8692909859613881,0.22974487507179128,0.03127633081381927,0.21032313527954064,0.07005229083273874,0.574009233430559
316,0.8356418373601078,0.27659337196253936,0.02492159600858901,0.25212754840215557,0.09773704035686812,0.500691466764701
317,0.7726459696027246,0.3476423759417142,0.03417391421678315,0.32288961087254475,0.15602923880574396,0.4537262102013386
318,0.6637149760216008,0.4494443281213627,0.054226496848531126,0.40935681242002697,0.19583914350953968,0.3675950489454317
319,0.519387783455617,0.5097236605509943,0.12496169616851437,0.43498904588691334,0.1702803968836999,0.25039360282404804
320,0.3714742383016319,0.4581024809115601,0.31611044062543747,0.34940816581287265,0.10024622090567889,0.14254896982035434
321,0.24902160979520077,0.3202786176990356,0.5451900422758736,0.19816538273720471,0.03233703280330521,0.048099765505141806
322,0.17494637366833676,0.1625334450487633,0.7396338531320741,0.07197938486409614,0.003512404493570946,0.006444703242904944
323,0.12881778360463406,0.06848952111075882,0.8314263092562888,0.02060093011276265,8.708697812068898e-06,0.00017838019786577187
324,0.09159322949324222,0.03724482391201475,0.8934956125140874,0.010914774993429414,5.830403915691282e-07,6.762931004005132e-06
325,0.07762765511166454,0.03739453458884281,0.9152951979931732,0.015363171676640681,9.930567674105471e-06,0.00040697262878954785
326,0.08631835955783142,0.051199852294882296,0.8728274518895615,0.028749376900243036,5.963426935413379e-05,0.0035458960337162765
327,0.09011193585095283,0.057580070255938635,0.8685774898089164,0.03629722472345941,6.670048180938812e-05,0.0037233869245099477
328,0.07151798326915602,0.04717631818832896,0.890480116123943,0.02872762563920163,6.475480190558174e-05,0.004216604594470623
329,0.04197796356317301,0.028490120890828325,0.946590504186232,0.01498557820824638,8.742003503285336e-06,0.0006944815963326052
330,0.8710385879536781,0.1804695924203136,0.04986204264287361,0.18270247269801274,0.16630759497938216,0.648192009092292
331,0.8713723384216568,0.18858528527303917,0.04825172265893971,0.19509490404145055,0.1318416192541615,0.6796686776613727
332,0.8815528736832355,0.18588216155531365,0.04898718593435443,0.1924487485340473,0.1195805906806393,0.7129345108998488
333,0.8853822866383105,0.18918828560251405,0.04923174864597395,0.18424102361844402,0.10189085064017252,0.7093082512044653
334,0.8874838061081266,0.1984246120700487,0.04502926169478048,0.18430403276619833,0.08461267739825909,0.661855385780102
335,0.8807487556881679,0.2220837587917961,0.03145261790629028,0.20512451577009153,0.07600652996751815,0.6482567312995637
336,0.8506145323205643,0.2695599420681309,0.025077325301488883,0.24728036529205089,0.10958263770041829,0.589148525298066
337,0.7968721453485154,0.3321633984102233,0.031209261667313037,0.31137915772315955,0.1736799991330572,0.5536959701113111
338,0.6918984726233288,0.43397414537513734,0.04549301977011302,0.398451047864276,0.21575122736898555,0.4184118577997715
339,0.5396759160177963,0.502975768059328,0.11026473546720696,0.43515613327669284,0.17691779265949872,0.25572600482641
340,0.37746448399127364,0.46020527413521806,0.30632100041943633,0.3592198355914802,0.09764020079509327,0.12553947172273222
341,0.24281800495862307,0.32575650370798814,0.5495320211225868,0.20582769009203097,0.02733746963749475,0.028906976039363007
342,0.16447456121882842,0.163942681750029,0.7551705007003638,0.07436931214268705,0.0026011892265984863,0.0027616529574528157
343,0.11982584934379453,0.06525240439550639,0.8464038823675223,0.02160134516162654,8.708697812052272e-06,0.00018805679179843173
344,0.08356557451448324,0.03509149799292599,0.8980595909119408,0.012039602404895116,9.328639748183903e-20,8.506413280585082e-06
345,0.07392372448249063,0.03383479367830766,0.9203326253590378,0.01480886803844677,1.75420806839766e-05,0.000785775840126804
346,0.08731279882631417,0.04509845503157993,0.8743633817511672,0.025950783495090352,0.00012514146244426002,0.00515207696920109
347,0.09250514606379938,0.04959246820660978,0.8730202702569313,0.03246998921790701,0.00014515618567224385,0.004904825084461955
348,0.0734745254283408,0.03997803704422712,0.8907136865574384,0.025680663020270476,0.00014100086121295765,0.005942421424635666
349,0.042195554979078224,0.023289749373921625,0.9522779404242258,0.01353486371251335,2.287397005695265e-05,0.001046965150367887
350,0.8792872688685072,0.16162205899251028,0.04944212604795116,0.15542064923239646,0.22087743595010537,0.6398264829850628
351,0.8796403785435826,0.17045509073958662,0.04672311275212093,0.16845046500212885,0.1925610459150554,0.6686623573123243
352,0.8899537721769171,0.1716942614160009,0.050294303244021864,0.17108511049921857,0.16674489422248492,0.6998258615494524
353,0.8970929452294024,0.1742485406787964,0.04789518782621378,0.16808781057300137,0.12835827159104532,0.7338357428931983
354,0.9000836333097036,0.1809898371067709,0.04336515704203523,0.17008535978701866,0.103022036777644,0.7176453557688214
355,0.8930433811761491,0.20141233595560307,0.03355479474452815,0.18940804558522403,0.09116657521014859,0.7328704171579109
356,0.8659722615940292,0.2424502016383805,0.031615125211075776,0.2279015012880594,0.12973357197999633,0.6898217471061654
357,0.8191216524960879,0.2984078388575369,0.03513797289768601,0.2861956736225922,0.19911238967275424,0.6541961381739152
358,0.7166381947670672,0.39124480273584594,0.05148081666913823,0.36271895008028054,0.2426473057422782,0.4895969773416397
359,0.558998212954841,0.4545340063670327,0.13349211613809828,0.39395138499703003,0.19181290191497527,0.29377572166567034
360,0.3877073477879821,0.4202978673956459,0.3293678932862201,0.3278092466185222,0.0984961245855553,0.12664841910859853
361,0.24627897731915102,0.30264287396684936,0.5685165938672782,0.19299770095759575,0.0231569272637879,0.021652300163684173
362,0.16354487528768144,0.1579933139057592,0.757756986479498,0.07417404491390954,0.0017649401303291156,0.0010652712508042448
363,0.11492735046503635,0.06541843841827985,0.8519383013566675,0.02370542414567925,1.393391047789371e-18,3.395705414388716e-05
364,0.07616791025265564,0.032957700619787485,0.9017532083740752,0.01157178794002393,0.0,5.269321990837563e-06
365,0.06810100118281276,0.030071010337716458,0.9278013757839503,0.01415227035100899,3.333092146755424e-05,0.0011459557753558476
366,0.08594493732002527,0.041585212399080945,0.8758983016905736,0.025908779116259006,0.0002181159455458342,0.006915516876982795
367,0.09478927914318606,0.04772469284046224,0.8733312398935945,0.03275782410795019,0.0002544496527311904,0.0059180734363636165
368,0.07862438138953573,0.041178380446587885,0.8857601123609605,0.026739372081310032,0.00023380443053454397,0.007564175053478578
369,0.0421489103718742,0.02378438572805389,0.9479653317035026,0.013355104948191398,3.633370718535486e-05,0.001261561427209208
370,0.01983898795654035,0.016420868375678466,0.9731202515545905,0.007252194331822038,4.429249124589819e-18,1.5379024822809533e-16
371,0.8822966827890317,0.1429960254474073,0.055727987903909815,0.12010885138926677,0.2913071724252796,0.6266781798361761
372,0.8884435389361306,0.14512698019264825,0.05102876975582313,0.13354466282915364,0.2515765961123892,0.6793719443614686
373,0.9045428686249749,0.14899861668105116,0.04871751871315777,0.14440941224811055,0.20606893812352217,0.7167816323998702
374,0.9167721628250568,0.15316280679415448,0.04355421303223337,0.14855081836401612,0.14653846185514557,0.756867551524136
375,0.9195609345791619,0.16003668988781283,0.04173795964667476,0.15228638072667777,0.11195213243603934,0.7756018300359514
376,0.9082969010436897,0.18029467133876337,0.041618607659959145,0.17038835077518388,0.10519206713955184,0.8120899787591106
377,0.8780197666147433,0.2201011313201987,0.042948000587687184,0.20990851688455206,0.13558718988018859,0.7966845375962146
378,0.8246025101843357,0.27805477403905954,0.04749423467502989,0.2679364671200721,0.18892843510076499,0.727019820800214
379,0.715763241305649,0.35567484171855074,0.07776166820993448,0.3284459601472836,0.21397051834279973,0.5221187542215691
380,0.5577901498838406,0.3979413333277861,0.19149579515724277,0.33785177562994484,0.1651667816981612,0.2975397352017469
381,0.3912581267650195,0.36145214222415273,0.3761929347491857,0.2733240946682584,0.08208832561206304,0.10902315168130193
382,0.25794801753119656,0.2613617505327843,0.5860347281184015,0.1646972202176161,0.017425255118310303,0.01626475115192702
383,0.17718029251458572,0.1464820919658169,0.741658459811302,0.07367458578786491,0.0013020983830668788,0.0009931010752790243
384,0.12346016845149922,0.07125884598251467,0.8461601446862649,0.02936788631183347,0.0,0.00015821357211734984
385,0.07764794821072542,0.03471599723667754,0.9086822122467348,0.012339058674992708,0.0,0.0001245509243756654
386,0.06536060445221116,0.029385799555358368,0.9358128066187831,0.013559229426775751,3.450235124511562e-05,0.0009934196651093464
387,0.08405932310947488,0.04357117150142243,0.8746893320568428,0.027205560044238113,0.00030466074771781063,0.006313914568811763
388,0.09585477673729102,0.052875527686518466,0.863857899714441,0.03577731068756815,0.00033978476294932995,0.005568541582892867
389,0.08246595054838934,0.047988009760389416,0.8683710001261481,0.03048580944852407,0.00031015018838656875,0.006528125561657924
390,0.04652497631728337,0.02911187528870697,0.9448133481952455,0.0172490264147496,3.512401523152929e-05,0.0010172617370721277
391,0.02572530813728635,0.020530021848397223,0.9600368534977398,0.011266760115497333,3.526170568488406e-18,1.0212495280136324e-16
392,0.8731878973000934,0.1459393343846559,0.06387295079688785,0.11503113481104885,0.32287884223105423,0.6195231107049401
393,0.8825204871785391,0.1442129199465497,0.05804745384394098,0.13528872231685146,0.28208661498283133,0.6689814560630022
394,0.9062568293376562,0.1474710779293868,0.04829510937283622,0.14675045055901428,0.22046865572976934,0.743997239555982
395,0.9277222535570365,0.1461706275478691,0.039638760285470684,0.1443366863057783,0.15032206793859357,0.8076973109646775
396,0.934196779971955,0.15032466130869476,0.03816069073596096,0.14312295405085101,0.11112683871574,0.8661492230621408
397,0.9206360847818574,0.1702434033490602,0.04103403571831078,0.16043439185459918,0.1119942158158165,0.9011730879056313
398,0.8867154722543378,0.21387165651245893,0.03651479730144489,0.20267980010813583,0.1332414816256295,0.8984419600756273
399,0.8204773420275846,0.27882525615774273,0.04086049218178019,0.26066565675451425,0.17319991342194194,0.8020501609430295
400,0.6975705203932316,0.3390519915503185,0.09068759474980052,0.30198115416948584,0.17602167549068684,0.5562053842805995
401,0.5370465270482327,0.34933950703181876,0.2443479145981462,0.28417292956481843,0.1294031632216997,0.29772168850686187
402,0.38137295915041786,0.2994691230773986,0.4295757340783399,0.21191298527966393,0.057686414938746676,0.09224570385843947
403,0.26612776862001214,0.2133572150780914,0.6121671193562163,0.127965554720077,0.00931789741367657,0.0114690238542792
404,0.19716672907372546,0.13315341119394825,0.7174695536671898,0.06860640848858775,0.0003137745265910738,0.0013209820037658256
405,0.14121696545045304,0.07888859544368443,0.8124539307198299,0.03668245221493391,1.6859495506286212e-05,0.0009727743660143126
406,0.08851929062116003,0.04216030498141832,0.8856281262612649,0.01596446191708426,2.697515216291967e-18,0.0009569681247044047
407,0.06994018126178925,0.032996403281539924,0.927800329131639,0.01358069333533042,9.881812522845906e-05,0.0007076949360839442
408,0.0848884790134563,0.04629180996773917,0.8732888220760014,0.026407419120475784,0.0006402774691701084,0.004329241822603145
409,0.09614933131321736,0.057124978799643976,0.8599724193025365,0.03584738396155391,0.0007390955943985888,0.004227905323499705
410,0.0837821439173389,0.05279006613012072,0.8615290254061202,0.031788827685678214,0.0006469361412587867,0.004381433108199468
411,0.04828703603373523,0.03401988865526312,0.9393598981002615,0.019609864205454203,9.88181252284734e-05,0.0005887069852971048
412,0.028673242523193428,0.020894367042124082,0.9512451188058233,0.014038854321397875,9.920550441544929e-18,5.910147889798297e-17
413,0.8622683176779841,0.18080895711886874,0.0545392277989483,0.18503923083097676,0.22382121830706228,0.6763820731500717
414,0.8947625985413158,0.17229669109942558,0.04218673508208134,0.17679944050758062,0.19397141421046454,0.7433870939836472
415,0.92435997078399,0.15993432746256842,0.03526791188650657,0.15765257232440524,0.14268503926809376,0.8086382441021084
416,0.936575936857411,0.1567768530380925,0.03502687974269121,0.14787623480600393,0.11368922394009036,0.8836314072673399
417,0.9235550641114889,0.17555380522940586,0.036194192806748966,0.16351643760242204,0.10870877623709511,0.9239277406514113
418,0.8872926810741079,0.22376657790749888,0.027914195633332427,0.20749589523620726,0.1089927690659953,0.9314128705113086
419,0.8091393501925022,0.2898610410152077,0.03938505866051414,0.26176496603372484,0.12767410847793317,0.8012200272840236
420,0.6684316674976013,0.3312225004258992,0.11265892832341398,0.2842809398227767,0.11325769857362479,0.5275904876018634
421,0.49770881050904453,0.3104411411498889,0.287865590295453,0.240445689855031,0.0803622576791964,0.2505175535066457
422,0.3498673638435158,0.24087941526878737,0.47096459729156165,0.15840914386586213,0.03128538093680135,0.06418494300857976
423,0.2560001235209878,0.16745702604234317,0.6271287440760697,0.09020691487111412,0.003993264339549458,0.006639895628042339
424,0.20515133110461384,0.11939910765599407,0.6982776737013937,0.05683625587239663,0.00020327267285975855,0.0025224491630698835
425,0.1554128769892024,0.08580390016103144,0.784430711019828,0.037748009267628654,0.00010115694606252852,0.0020377995577997416
426,0.09989633280324277,0.05122009212816881,0.8641003021381695,0.0189342275750015,1.685949550628258e-05,0.0021739234032397987
427,0.07703331265906721,0.036504048960822766,0.9204707293362743,0.01307389913648393,0.00011168464989163385,0.0008046913725793512
428,0.08876632129001631,0.045145539814429377,0.8706929854788794,0.02204377546849928,0.0008607092411023758,0.0034033390624474175
429,0.09997285527337613,0.05567555424839366,0.857792768927289,0.030375535446785853,0.0009875961263535404,0.003153634549242304
430,0.08779564554921232,0.05181684391119411,0.8574157861009785,0.0275027084210926,0.0009380155819442856,0.003745733395740381
431,0.04735773008225721,0.031768400721563644,0.9424685023979663,0.017237917834055552,0.00011772165799390736,0.0004713056766601621
432,0.02375289712382248,0.01809368986919543,0.9565072334834779,0.012625425043885165,1.1818314135088352e-17,4.7315325279467006e-17
433,0.8319983872698951,0.20333428338608645,0.052804787342383364,0.20780782755654054,0.197996281316006,0.6149598785855119
434,0.8601941534332382,0.20842611707653624,0.043744547088064814,0.21108756819940175,0.18466079737494506,0.6553764335879599
435,0.8965867453786238,0.19130950491197882,0.03187760893979219,0.19604542348139573,0.17096930108139374,0.7348864574868024
436,0.9220589014294432,0.17609709784077435,0.029277655816031062,0.17383003464103913,0.13441488709461927,0.8081551836949336
437,0.9336192549099455,0.16994375132975856,0.029058590227215422,0.16223890821536566,0.11305025613389383,0.907083462213658
438,0.9197587100201452,0.19070127024948563,0.02522471686188217,0.17821224454526668,0.09911783354352166,0.9606181970666379
439,0.8787400687821251,0.2454434882340786,0.014848375669310956,0.2269646202478561,0.08968313688600657,0.9537772787983461
440,0.7872650676510278,0.3091952079652608,0.03250702454890205,0.28152984465359554,0.09989347811522792,0.7769002767718137
441,0.6284431515442446,0.33197222155552614,0.12668620601007555,0.2873121556053475,0.08354575795348383,0.49421147122734094
442,0.4486755603778995,0.2837358373476326,0.2898785511566984,0.21797167572197187,0.05928237925277971,0.20530871805711048
443,0.30588364266792534,0.19851900748801152,0.45749295576189297,0.12439224129177835,0.019486348309700353,0.04385854068998869
444,0.22888550390187123,0.1365796342424896,0.5907547600716805,0.06838449615114348,0.0020267141114029756,0.005145375574117683
445,0.19309891128769358,0.11100540616307616,0.6748244481313102,0.05005707973874423,0.00014882820062525653,0.0034700948307989803
446,0.15467644024899285,0.08928074951116505,0.771410477632145,0.037243780354519196,0.00014071211790477465,0.0028624021835593236
447,0.10280563983218365,0.05564133024838658,0.8563678287578195,0.018966725564412666,2.792972086397031e-05,0.002228674501218368
448,0.08040815696696407,0.03644241792872423,0.9165775091336815,0.011435837980703127,0.00021337218968569657,0.0011150162388853413
449,0.09217253668073086,0.04064391283876874,0.8735805595671715,0.0175030680390275,0.0012603830079914136,0.004871271368085734
450,0.10673613178419594,0.05110433247018824,0.8627009303697123,0.02478378171290192,0.0015633495740686328,0.004798928508151215
451,0.09629819749148802,0.04847217901787169,0.8608923992461329,0.02334634103365805,0.0015468245983758897,0.006260809754906735
452,0.05107334710377867,0.030302442755637215,0.9315295098237867,0.014906817247773803,0.00026664804253331473,0.0010216475350061172
453,0.022309359682917907,0.013644625993170957,0.9623033024546648,0.009626473617746456,6.971603315313498e-06,2.7386910099708373e-05
454,0.8759420661448144,0.18906882360688618,0.039900857744288844,0.17579119248827355,0.2031412539349687,0.6449304435505746
455,0.896908545276947,0.19164353671462256,0.02726050826292814,0.1833519774155706,0.17879470751749324,0.6591172280172726
456,0.9170160171863396,0.1875180623533372,0.019322375607625692,0.18504143487084906,0.1758230869988603,0.7242278949066617
457,0.9272652009921323,0.18274354562675224,0.02033599150605782,0.1800408028884142,0.13599220697704612,0.7901531039704072
458,0.9283712449276298,0.1824804134963347,0.02269543413624201,0.17964722304195863,0.10981985066622885,0.8755415691140729
459,0.9049085458221704,0.21304690288512815,0.02116483948746349,0.2052633207843528,0.09597745712956356,0.9196283456352772
460,0.8476244229585476,0.28336332605219794,0.016601714225778847,0.26878633385367356,0.08922229329456255,0.8779319687956058
461,0.7359619459688674,0.3487950783867984,0.045461018568798806,0.32933523709486084,0.0880801473565776,0.6800154056237154
462,0.5644391116731065,0.3527742428908831,0.17621047235359236,0.3167727626561264,0.06262039661219262,0.41097959196806305
463,0.38530669765370346,0.2765511776044722,0.348712786124539,0.2170057126700268,0.03845908610222066,0.15705336663542221
464,0.25693514489395625,0.17607675946564394,0.5129962511036226,0.11113272467457821,0.010243332688194202,0.029484618948658246
465,0.19670502259257122,0.12125727785733434,0.5966651175076001,0.06555341270364533,0.0009888697292704505,0.00743081872101097
466,0.17480278064915714,0.10838832081890935,0.6768863718160734,0.05810625522431489,0.0002174612880068238,0.0071923107096256746
467,0.14642775918601805,0.09259625169606751,0.7728103856402639,0.04448042505165391,0.0002414122505061881,0.00717785053064457
468,0.09944074127339787,0.05833241220049785,0.8690655811879169,0.021997466500668854,0.00010714258705910138,0.002767115768444974
469,0.07650198377162919,0.03316361011162548,0.9220358577016866,0.010181161648173509,0.00018453328439389758,0.001116465207467503
470,0.09198601335551192,0.03630880899862491,0.8748075390448872,0.01477409203320129,0.0009361375091172245,0.005475134336504677
471,0.11426105298883307,0.04778903012714269,0.8478259919224729,0.022411065322279128,0.0011988932081295105,0.005584535890064179
472,0.11072982971646926,0.046132003030665614,0.8356966647534771,0.02291306604548013,0.001304733930088913,0.007759923386985365
473,0.06983372022443211,0.03135532390624011,0.9130019709779653,0.015732536074315934,0.00027268465073296364,0.001747630414284861
474,0.04360978791178245,0.010238055850912843,0.9279543932395253,0.003594597537694419,1.1154557511964701e-18,4.381902554771204e-18
475,0.059767545082390724,0.013943620169428392,0.8985883419476993,0.004109146216169309,0.0,0.0
476,0.06564270221707764,0.016360508728817683,0.8804955013913661,0.004695300531356945,0.0,0.0
477,0.9383613597152489,0.14855619587421967,0.029263996062101304,0.12524707261122658,0.25189980385348415,0.6871395183974528
478,0.9461845669861466,0.1522056956222458,0.021747478144411192,0.13557075300328764,0.23361712189654463,0.6659444634127547
479,0.9488914711808287,0.16184542379904163,0.014108158100663109,0.15309148620861185,0.20198575042105227,0.7388013929334551
480,0.9416061419655547,0.17380148817238206,0.016857887538989254,0.17042270694152536,0.14869928535805094,0.7879843458487616
481,0.9225961636893508,0.19214265056472732,0.02067847818164637,0.19245633673169757,0.1181337984617617,0.8403794103621143
482,0.875414105417435,0.24584121426424668,0.020954698361923794,0.2451843072035816,0.10990924725358284,0.8562595028377858
483,0.7861785159085823,0.3377842999621594,0.024032861503150076,0.33357927778608987,0.10010061711187583,0.7581728696628699
484,0.643843760468515,0.4066305064719869,0.0767591237497052,0.3945387027996111,0.08744825470164955,0.545175888941439
485,0.46452236620915366,0.3899321563714201,0.24954915340341138,0.3530379733468469,0.051389939322773553,0.2979748032023179
486,0.3022938068106172,0.28423727437516316,0.44426002951400867,0.22155835720304226,0.025054917689827,0.10526645856119828
487,0.20350591546135577,0.16653285913698637,0.6074826356768507,0.10509099817886654,0.005593085428478232,0.01710029430594438
488,0.16807298478473975,0.11355254622675663,0.6504715688743359,0.06747620290440659,0.0005210946304988142,0.00654728602467123
